address,area,average_price,city,date,direction,elevator,firm_name,height,house_type,huxing_jiegou,image_path,image_url,jianzhuleixing,new,nianxian,region,tihu_bili,total_price,url,zhuangxiu
临桂区临桂区,106,7359,桂林,2019-8,南 北,有,碧园香樟林,低楼层 (共18层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/f6bed470a212d6fcc1777f8c352d1ed8/screenshot/1561021175_3/pc0_l5TcFZVER.jpg.q_70.jpg,板塔结合,0,70,临桂区,两梯四户,78,https://gl.lianjia.com/ershoufang/105102531408.html,简装
七星区七星区,137.7,9804,桂林,2019-8,南 北,无,湖畔山庄,高楼层 (共6层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/06c184e07b1f74155d159dd7be1a5645/screenshot/1561264482_0/pc0_153cstUkc.jpg.q_70.jpg,板塔结合,0,70,七星区,一梯两户,135,https://gl.lianjia.com/ershoufang/105102541381.html,毛坯
临桂区临桂区,203,11725,桂林,2019-8,东 南,有,花样年•麓湖国际,中楼层 (共31层),4室2厅,暂无数据,,https://vrlab-image.ljcdn.com/release/auto3dhd/da36eb3df745646311dde78ce94d520d/screenshot/1558322998_12/pc0_T7Nil573H.jpg.q_70.jpg,板塔结合,0,70,临桂区,两梯两户,238,https://gl.lianjia.com/ershoufang/105102331583.html,精装
临桂区临桂区,133,4136,桂林,2019-8,东南,无,保利花园,中楼层 (共7层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/0a15bfc3f80915fc90efd6b9d90216c1/screenshot/1564380637_1/pc0_svk78O8VO.jpg.q_70.jpg,板楼,0,70,临桂区,一梯两户,55,https://gl.lianjia.com/ershoufang/105102333676.html,其他
临桂区临桂区,148,4460,桂林,2019-8,南 北,无,仙湖小区,高楼层 (共7层),4室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/7500cbf53017a2129c67b372463ca51f/screenshot/1560908465_4/pc0_4ZcnF87Tf.jpg.q_70.jpg,板楼,0,70,临桂区,一梯两户,66,https://gl.lianjia.com/ershoufang/105102541272.html,其他
象山区象山区,126,10318,桂林,2019-8,南,无,安厦漓江大美,低楼层 (共12层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/d95ac5b07b9b48f17f0d13f76ec39402/screenshot/1561021400_0/pc0_sM2FjzNoj.jpg.q_70.jpg,板楼,0,70,象山区,一梯三户,130,https://gl.lianjia.com/ershoufang/105102541910.html,精装
临桂区临桂区,113,7682,桂林,2019-8,西 北,有,山水凤凰城,中楼层 (共11层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/2c7aa4713348df38c718112381a7acce/screenshot/1562146621_5/pc0_VkHqIW86m.jpg.q_70.jpg,板楼,0,70,临桂区,十五梯两户,100,https://gl.lianjia.com/ershoufang/105102596551.html,精装
临桂区临桂区,121,5538,桂林,2019-8,东 北,有,兴汇城,低楼层 (共30层),4室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/5c3b309e0655e5d3b9f67453dbf14990/screenshot/1561535161_7/pc0_AeS8Oq8ct.jpg.q_70.jpg,板楼,0,70,临桂区,两梯三户,67,https://gl.lianjia.com/ershoufang/105102544058.html,毛坯
象山区象山区,95,6527,桂林,2019-8,南,无,惠龙城,中楼层 (共7层),2室1厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/a6a11cb54969e22a5d8a6b5b765daa96/screenshot/1563263036_10/pc0_OwZtZkQ3k.jpg.q_70.jpg,板楼,0,70,象山区,一梯两户,62,https://gl.lianjia.com/ershoufang/105102673808.html,简装
临桂区临桂区,97,7732,桂林,2019-8,南,有,山水凤凰城,低楼层 (共29层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/9c133ae17a3123af8ce340404e35b912/screenshot/1562310194_10/pc0_kNRzaAUVO.jpg.q_70.jpg,板楼,0,70,临桂区,两梯五户,75,https://gl.lianjia.com/ershoufang/105102542680.html,精装
象山区象山区,95,7579,桂林,2019-8,东,有,万正西区国际,高楼层 (共11层),2室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/eb2f0a60d05dc5800907546880cd10af/screenshot/1562217368_5/pc0_7MZvXEHiK.jpg.q_70.jpg,板楼,0,70,象山区,一梯三户,72,https://gl.lianjia.com/ershoufang/105102597091.html,其他
七星区七星区,89,4383,桂林,2019-8,南,暂无数据,轮胎厂宿舍小区,高楼层 (共5层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/3227a0447444f3a829b45d44376dc67a/screenshot/1562380803_20/pc0_F7zHYzKUf.jpg.q_70.jpg,暂无数据,0,70,七星区,一梯两户,39,https://gl.lianjia.com/ershoufang/105102545726.html,其他
秀峰区秀峰区,121.18,8500,桂林,2019-8,南,有,广源·国际社区,低楼层 (共11层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/fafe6ab9af5cb20dd4884b8c5bb7b3d2/screenshot/1560907253_0/pc0_qyw6AG3EW.jpg.q_70.jpg,板塔结合,0,70,秀峰区,两梯三户,103,https://gl.lianjia.com/ershoufang/105102544801.html,毛坯
象山区象山区,103,8738,桂林,2019-8,南 北,无,彰泰城东区,低楼层 (共6层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/3a571a342bb7f18ca51bcfce907bfe26/screenshot/1562746544_10/pc0_vGQAyTRfP.jpg.q_70.jpg,板楼,0,70,象山区,一梯两户,90,https://gl.lianjia.com/ershoufang/105102606009.html,精装
象山区象山区,115,8696,桂林,2019-8,南,有,万正西区国际,高楼层 (共11层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/0519ab23003c2596be4a27fe9282ad7f/screenshot/1563525564_2/pc0_Z59hFcdTJ.jpg.q_70.jpg,板楼,0,70,象山区,两梯三户,100,https://gl.lianjia.com/ershoufang/105102607303.html,精装
连江县贵安,54,8334,福州,2019-8,南,有,贵安新天地贵邦苑,低楼层 (共28层),1室1厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/c03a6aefaa589e72c26fb2dcd968194a/screenshot/1563760631_4/pc0_X0OKywGMN.jpg.q_70.jpg,塔楼,0,70,连江县,四梯十二户,45,https://fz.lianjia.com/ershoufang/105102717991.html,精装
象山区象山区,83.68,8963,桂林,2019-8,南,有,兴进臻园,中楼层 (共11层),2室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/6634ce5dbe1336d57d2d85b92d6c72b3/screenshot/1560929964_9/pc0_yBpKTDcgW.jpg.q_70.jpg,板楼,0,70,象山区,十梯三户,75,https://gl.lianjia.com/ershoufang/105102545659.html,精装
象山区象山区,110.72,8581,桂林,2019-8,南,有,安厦漓江大美,中楼层 (共12层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/adddcb3583b953706de974d118c29ec1/screenshot/1563507380_18/pc0_jxKHTvJou.jpg.q_70.jpg,板楼,0,70,象山区,一梯三户,95,https://gl.lianjia.com/ershoufang/105102685293.html,精装
临桂区临桂区,102.65,6040,桂林,2019-8,南 北,有,慧佳城,低楼层 (共26层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/9b7b3cda20dc7f370626375d28d198da/screenshot/1564283480_1/pc0_6yX6rsSAg.jpg.q_70.jpg,板塔结合,0,70,临桂区,两梯四户,62,https://gl.lianjia.com/ershoufang/105102684405.html,精装
临桂区临桂区,143.87,5561,桂林,2019-8,南 北,有,慧佳顺和苑,中楼层 (共21层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/3f9be744fd78ad8ac1716314a23feb67/screenshot/1563336950_12/pc0_rDseZDscW.jpg.q_70.jpg,板塔结合,0,70,临桂区,两梯两户,80,https://gl.lianjia.com/ershoufang/105102684621.html,精装
象山区象山区,84,7739,桂林,2019-8,南 北,暂无数据,上海路24号,低楼层 (共6层),2室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/f50c4ecbb89d5542601f7511b207d38f/screenshot/1561886682_0/pc0_r4RjTQYGR.jpg.q_70.jpg,暂无数据,0,70,象山区,一梯两户,65,https://gl.lianjia.com/ershoufang/105102613844.html,简装
临桂区临桂区,116,4311,桂林,2019-8,东 西,无,金水湾翠园雅筑,中楼层 (共7层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/eed34fc71f3020e4b3dd0cd0cd565460/screenshot/1561259177_2/pc0_z04iueUuy.jpg.q_70.jpg,板楼,0,70,临桂区,一梯两户,50,https://gl.lianjia.com/ershoufang/105102549358.html,简装
秀峰区秀峰区,89,15281,桂林,2019-8,南,无,桂林中学教工宿舍北区,高楼层 (共6层),2室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/67558c05a7fb9e6c657ba3003b7b3d40/screenshot/1563959184_2/pc0_c8HBx0p0x.jpg.q_70.jpg,板楼,0,70,秀峰区,一梯两户,136,https://gl.lianjia.com/ershoufang/105102690095.html,精装
象山区象山区,118,4407,桂林,2019-8,南,无,棉纺厂宿舍小区,高楼层 (共8层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/5a4d14940aab904201dfbdd927478e2c/screenshot/1564453660_5/pc0_voVmN16Ai.jpg.q_70.jpg,暂无数据,0,70,象山区,一梯两户,52,https://gl.lianjia.com/ershoufang/105102693887.html,简装
七星区七星区,133.84,7920,桂林,2019-8,南 北,无,旺城苑小区,高楼层 (共8层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/b6e53fbc929ecd19ac52b8fec05b784c/screenshot/1561260618_1/pc0_hJNQxEHMW.jpg.q_70.jpg,板塔结合,0,70,七星区,一梯两户,106,https://gl.lianjia.com/ershoufang/105102555908.html,精装
临桂区临桂区,126,7143,桂林,2019-8,南 北,暂无数据,里约湖岸,低楼层 (共32层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/dfb8912fca471cbd9dcc8b705ebf8357/screenshot/1563344211_8/pc0_HUY4ceikD.jpg.q_70.jpg,暂无数据,0,70,临桂区,一梯四户,90,https://gl.lianjia.com/ershoufang/105102691168.html,简装
七星区七星区,138,13624,桂林,2019-8,东,有,冠泰·城国,中楼层 (共14层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/f0319ee6d05f091215bba55e33cca5c6/screenshot/1561346917_10/pc0_zYC8JrTgf.jpg.q_70.jpg,板塔结合,0,70,七星区,两梯六户,188,https://gl.lianjia.com/ershoufang/105102555243.html,精装
闽侯县甘蔗,44,11364,福州,2019-8,西 西北,有,西海岸广场,中楼层 (共13层),2室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/97bc53046faf6a712297629bcd8dbe40/screenshot/1566023327_1/pc0_DpGBdY1oi.jpg.q_70.jpg,板塔结合,0,70,闽侯县,四梯二十九户,50,https://fz.lianjia.com/ershoufang/105102728494.html,毛坯
闽侯县福州高新区,88.03,18176,福州,2019-8,南,有,阳光城翡丽湾,中楼层 (共31层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/21113365f103c015c1ce184f9e86ebe3/screenshot/1564122520_12/pc0_giPOBtt4h.jpg.q_70.jpg,板楼,0,70,闽侯县,两梯四户,160,https://fz.lianjia.com/ershoufang/105102738990.html,毛坯
临桂区临桂区,132.5,3699,桂林,2019-8,南 北,无,佳和花园,高楼层 (共7层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/fa3a0edbf2bc13473fdac5f60f92092f/screenshot/1563776738_1/pc0_1y2IEOe0c.jpg.q_70.jpg,板楼,0,70,临桂区,一梯两户,49,https://gl.lianjia.com/ershoufang/105102617309.html,简装
临桂区临桂区,129,5814,桂林,2019-8,南,有,慧佳顺和苑,中楼层 (共25层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/a74ace3dfe1c697551246d9ea292d859/screenshot/1563430477_6/pc0_gG6wuuD6l.jpg.q_70.jpg,板塔结合,0,70,临桂区,两梯四户,75,https://gl.lianjia.com/ershoufang/105102616977.html,精装
闽侯县福州高新区,88.04,18174,福州,2019-8,南,有,阳光城翡丽湾,中楼层 (共31层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/698b1447014e348c213d5bf0d7427797/screenshot/1551414348_10/pc0_jNyB7dzvi.jpg.q_70.jpg,板楼,0,70,闽侯县,两梯四户,160,https://fz.lianjia.com/ershoufang/105102739091.html,毛坯
七星区七星区,146,9247,桂林,2019-8,南,有,中海元居一区,中楼层 (共11层),4室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/ae391af81dfe09014c854328cee043bb/screenshot/1563765603_6/pc0_yaV4MDK3m.jpg.q_70.jpg,板楼,0,70,七星区,一梯两户,135,https://gl.lianjia.com/ershoufang/105102701352.html,精装
闽侯县上街,35.6,18259,福州,2019-8,东南,暂无数据,龙江云山墅,低楼层 (共18层),1室1厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/d75f9936b81a99da9318d8804d830f11/screenshot/1564190509_2/pc0_Fo5hXYddS.jpg.q_70.jpg,板楼,0,70,闽侯县,一梯八户,65,https://fz.lianjia.com/ershoufang/105102741551.html,毛坯
连江县贵安,129.97,7310,福州,2019-8,西南 北,有,贵安新天地贵泉苑,高楼层 (共25层),4室1厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/7906ba2998d3b098638977b52e9be3d3/screenshot/1553749909_1/pc0_GZNaky4AV.jpg.q_70.jpg,板楼,0,70,连江县,两梯两户,95,https://fz.lianjia.com/ershoufang/105102756239.html,毛坯
临桂区临桂区,109,6881,桂林,2019-8,南 北,有,汇荣•桂林桂林,低楼层 (共34层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/5ed6657530c9ec166867d3f5d17eb10c/screenshot/1560839504_8/pc0_Ce3CXQSpE.jpg.q_70.jpg,板楼,0,70,临桂区,两梯四户,75,https://gl.lianjia.com/ershoufang/105102548191.html,其他
七星区叠彩区,88,15910,桂林,2019-8,南 北,无,联发旭景,高楼层 (共6层),4室2厅,复式,,https://vrlab-image.ljcdn.com/release/auto3dhd/6a5d2b1c1a0fa2cb5a894bd27daff091/screenshot/1563586102_5/pc0_S5UNTJeSu.jpg.q_70.jpg,板楼,0,70,七星区,一梯两户,140,https://gl.lianjia.com/ershoufang/105102708335.html,精装
临桂区临桂区,103,4564,桂林,2019-8,南 北,有,富景海派擎城,中楼层 (共25层),2室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/11874f23e7af5c033e5e6fc42734f651/screenshot/1561095737_5/pc0_Ixnuyf1Fa.jpg.q_70.jpg,板塔结合,0,70,临桂区,两梯八户,47,https://gl.lianjia.com/ershoufang/105102557101.html,精装
闽侯县南屿,92,14674,福州,2019-8,南 北,有,正祥林语墅,高楼层 (共33层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/865e26c12b3e0b58b556bcc91c326f79/screenshot/1546670026_6/pc0_aBYoVOcX5.jpg.q_70.jpg,板楼,0,70,闽侯县,两梯六户,135,https://fz.lianjia.com/ershoufang/105102760519.html,毛坯
临桂区临桂区,132,5531,桂林,2019-8,南,无,奥林匹克花园雅典阳光,中楼层 (共6层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/6a0d5adf4bba2608a513b46aa63dfad1/screenshot/1564538261_1/pc0_eV3VwkkzF.jpg.q_70.jpg,板楼,0,70,临桂区,一梯两户,73,https://gl.lianjia.com/ershoufang/105102615660.html,其他
秀峰区秀峰区,119,9664,桂林,2019-8,北,暂无数据,彰泰桃源居,高楼层 (共11层),4室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/213e9d59b3c070dcdbd6b641afb791b2/screenshot/1562143076_12/pc0_vVOJjvz6f.jpg.q_70.jpg,板塔结合,0,70,秀峰区,一梯四户,115,https://gl.lianjia.com/ershoufang/105102614470.html,其他
象山区象山区,109.5,7124,桂林,2019-8,南 北,无,新洲花园,高楼层 (共7层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/47dfaf8010128aedd4217af45bdaf118/screenshot/1562231282_0/pc0_qUnu0l18E.jpg.q_70.jpg,板楼,0,70,象山区,一梯两户,78,https://gl.lianjia.com/ershoufang/105102616061.html,精装
象山区象山区,170,7942,桂林,2019-8,南,有,悠山郡,高楼层 (共12层),3室2厅,复式,,https://vrlab-image.ljcdn.com/release/auto3dhd/e3aedaf9de60b6712688e6e870d345a4/screenshot/1564046747_1/pc0_pZ4ylXXhs.jpg.q_70.jpg,板塔结合,0,70,象山区,一梯四户,135,https://gl.lianjia.com/ershoufang/105102709787.html,精装
象山区象山区,129,6357,桂林,2019-8,南,有,德天国际-DT•时代广场,高楼层 (共15层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/76b2db8362380bdb48d66b9190a1602d/screenshot/1566271750_0/pc0_mCW1kU5d8.jpg.q_70.jpg,板塔结合,0,70,象山区,两梯六户,82,https://gl.lianjia.com/ershoufang/105102730872.html,其他
闽侯县福州高新区,88.03,18744,福州,2019-8,东南,有,阳光城翡丽湾,低楼层 (共31层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/18765356e6b4aab73de446b13481b5ca/screenshot/1547183590_11/pc0_UVHBGIitL.jpg.q_70.jpg,板楼,0,70,闽侯县,两梯四户,165,https://fz.lianjia.com/ershoufang/105102767628.html,毛坯
闽侯县福州高新区,127,17166,福州,2019-8,西南,有,泰禾红悦,中楼层 (共30层),4室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/7e7b4728dd0fcb2612cd65eed095d8d8/screenshot/1550294879_6/pc0_zdB0GZXks.jpg.q_70.jpg,板楼,0,70,闽侯县,两梯四户,218,https://fz.lianjia.com/ershoufang/105102826065.html,毛坯
闽侯县南屿,49,18368,福州,2019-8,南,有,正祥林语墅,低楼层 (共33层),2室1厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/323b8604153f25a1d7bfc711fab7852f/screenshot/1546659099_7/pc0_XyMQGt0BF.jpg.q_70.jpg,板楼,0,70,闽侯县,两梯六户,90,https://fz.lianjia.com/ershoufang/105102775947.html,精装
临桂区临桂区,158,4811,桂林,2019-8,南,有,金水湾境界,高楼层 (共7层),4室2厅,复式,,https://vrlab-image.ljcdn.com/release/auto3dhd/8d6bdfa52177f313d8bf1b3939037dcb/screenshot/1565247024_0/pc0_f13nllelC.jpg.q_70.jpg,板楼,0,70,临桂区,一梯两户,76,https://gl.lianjia.com/ershoufang/105102572191.html,简装
临桂区临桂区,97,6186,桂林,2019-8,南,有,慧佳城,低楼层 (共26层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/5b8af612016d6fb1e6c56cbf5a4ae976/screenshot/1565603480_5/pc0_BAUXWNAX2.jpg.q_70.jpg,板塔结合,0,70,临桂区,两梯四户,60,https://gl.lianjia.com/ershoufang/105102736771.html,精装
七星区七星区,146.88,13277,桂林,2019-8,南,有,兴进·漓江郡府,中楼层 (共11层),4室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/64ddd63c75b3b63270f44e92b82eee92/screenshot/1566354251_0/pc0_oBoAUiXvd.jpg.q_70.jpg,板塔结合,0,70,七星区,一梯两户,195,https://gl.lianjia.com/ershoufang/105102559156.html,毛坯
秀峰区秀峰区,98,6735,桂林,2019-8,南,无,甲山校区教工住宅楼,中楼层 (共7层),3室1厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/6db310cf700122e616e77426843b9a47/screenshot/1563937616_0/pc0_lqjP7ZT0y.jpg.q_70.jpg,暂无数据,0,70,秀峰区,一梯两户,66,https://gl.lianjia.com/ershoufang/105102726107.html,其他
临桂区临桂区,122,4919,桂林,2019-8,南 北,无,桂林长岛16区,低楼层 (共7层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/e8c23e52ad7cb92b5f2f93e028170d9d/screenshot/1565945387_3/pc0_Kkrud13lU.jpg.q_70.jpg,板楼,0,70,临桂区,一梯两户,60,https://gl.lianjia.com/ershoufang/105102617551.html,精装
象山区象山区,126,10318,桂林,2019-8,南 北,有,耀和荣裕,低楼层 (共7层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/42c99bac349c14c10d434f97934b46a7/screenshot/1563421728_0/pc0_06yn30dlX.jpg.q_70.jpg,板塔结合,0,70,象山区,一梯两户,130,https://gl.lianjia.com/ershoufang/105102630863.html,其他
象山区象山区,91,6044,桂林,2019-8,南 北,无,漓江花园(象山区),中楼层 (共7层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/954370f4c536277592021a20461e60db/screenshot/1561709820_3/pc0_5SGPqPZNH.jpg.q_70.jpg,板楼,0,70,象山区,一梯两户,55,https://gl.lianjia.com/ershoufang/105102592929.html,其他
象山区象山区,147,12790,桂林,2019-8,南 北,有,彰泰康桥半岛,低楼层 (共11层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/6984e8defee9302dd4605d517f4bfaca/screenshot/1564536316_1/pc0_rloHbEU60.jpg.q_70.jpg,板塔结合,0,70,象山区,一梯两户,188,https://gl.lianjia.com/ershoufang/105102747082.html,精装
临桂区临桂区,113.57,7309,桂林,2019-8,东南,有,兴汇城,中楼层 (共30层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/8836cccdcaf281212f060c61b01a8be3/screenshot/1564128497_4/pc0_NbARYavCF.jpg.q_70.jpg,板楼,0,70,临桂区,两梯三户,83,https://gl.lianjia.com/ershoufang/105102746166.html,其他
临桂区临桂区,138,7972,桂林,2019-8,南 北,有,彰泰新城,高楼层 (共24层),4室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/313ebf9a4d8d00376071ab49b95525dd/screenshot/1562724726_10/pc0_BeNa49cot.jpg.q_70.jpg,暂无数据,0,70,临桂区,三梯四户,110,https://gl.lianjia.com/ershoufang/105102622003.html,精装
临桂区临桂区,98,5694,桂林,2019-8,南,有,雍王府,低楼层 (共29层),2室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/3ec19548775172d3d39b97c0108f780c/screenshot/1564708552_2/pc0_TIsLW6Bgm.jpg.q_70.jpg,板塔结合,0,70,临桂区,两梯七户,100,https://gl.lianjia.com/ershoufang/105102776875.html,其他
象山区象山区,66,5304,桂林,2019-8,南,无,黑山小区,中楼层 (共5层),3室1厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/0f39b9a0dcef84705a24bb0fc906e8a7/screenshot/1562384505_2/pc0_QulcperXs.jpg.q_70.jpg,塔楼,0,70,象山区,一梯两户,35,https://gl.lianjia.com/ershoufang/105102626137.html,其他
临桂区临桂区,143,11189,桂林,2019-8,南 北,有,兴汇城,高楼层 (共30层),4室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/3bb533864d651f2a2260d6bccfc8f6cd/screenshot/1564125159_1/pc0_SEBgdtHrn.jpg.q_70.jpg,板楼,0,70,临桂区,两梯三户,160,https://gl.lianjia.com/ershoufang/105102749842.html,精装
象山区象山区,89.85,6567,桂林,2019-8,南 北,有,龙光•普罗旺斯,中楼层 (共11层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/264eecbeefbb98f94a4ca264daade786/screenshot/1564040657_2/pc0_VJiJjPagq.jpg.q_70.jpg,塔楼,0,70,象山区,一梯四户,59,https://gl.lianjia.com/ershoufang/105102618556.html,毛坯
秀峰区秀峰区,130,10770,桂林,2019-8,南,有,彰泰桃源居,低楼层 (共15层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/74700891355ff4bd9d94de22baaed43c/screenshot/1563252948_24/pc0_re13ap7Zb.jpg.q_70.jpg,板塔结合,0,70,秀峰区,两梯三户,140,https://gl.lianjia.com/ershoufang/105102564488.html,简装
仓山区三叉街,95.2,24685,福州,2019-8,南,有,临江新天地玉岛苑,高楼层 (共18层),2室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/9e6a2c7a7beaff37688a10e0f96930f3/screenshot/1553416577_7/pc0_BwnNi7PMI.jpg.q_70.jpg,塔楼,0,70,仓山区,两梯四户,235,https://fz.lianjia.com/ershoufang/105101719435.html,精装
闽侯县上街,49,22858,福州,2019-8,南 北,有,阳光理想城,中楼层 (共26层),2室1厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/fabc587ce4448a78ee6694cf7dc7aa54/screenshot/1552707361_11/pc0_cMe1clLh5.jpg.q_70.jpg,板塔结合,0,70,闽侯县,三梯十五户,112,https://fz.lianjia.com/ershoufang/105102049841.html,精装
象山区象山区,145,6000,桂林,2019-8,南,有,鑫隆置业广场,高楼层 (共16层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/322f17cfc35f3fabedba55e9d7f16c52/screenshot/1559802140_18/pc0_craToKoQ2.jpg.q_70.jpg,塔楼,0,70,象山区,一梯七户,87,https://gl.lianjia.com/ershoufang/105102488117.html,其他
临桂区临桂区,120,5834,桂林,2019-8,南 北,有,花样年花样城二期,低楼层 (共32层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/0524ff36f05b9d5bb72f3183737786e0/screenshot/1565491739_6/pc0_gRdoJxqLq.jpg.q_70.jpg,板楼,0,70,临桂区,两梯六户,70,https://gl.lianjia.com/ershoufang/105102748571.html,简装
象山区象山区,108.9,5969,桂林,2019-8,南,暂无数据,苗圃路13号,高楼层 (共7层),3室1厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/04e951eefe8431eb4721907fe1c1d616/screenshot/1563070814_17/pc0_whdv3Ejdy.jpg.q_70.jpg,暂无数据,0,70,象山区,一梯两户,65,https://gl.lianjia.com/ershoufang/105102503041.html,其他
象山区象山区,77,8442,桂林,2019-8,西南 西,有,德天国际-DT•时代广场,低楼层 (共16层),2室1厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/1c3e78c40012f9bda1fe2d771b726309/screenshot/1562227698_0/pc0_Jv124YJAq.jpg.q_70.jpg,板塔结合,0,70,象山区,两梯七户,65,https://gl.lianjia.com/ershoufang/105102576363.html,其他
临桂区临桂区,151,3312,桂林,2019-8,南,无,佳和花园,中楼层 (共6层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/255c700325512f73b0e0f1840cf35153/screenshot/1562208928_12/pc0_1DkDwK5RS.jpg.q_70.jpg,板楼,0,70,临桂区,一梯两户,50,https://gl.lianjia.com/ershoufang/105102485070.html,其他
七星区七星区,89,7304,桂林,2019-8,南,无,鸾西二区,中楼层 (共7层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/e81655fbb711acee8543ecc19890d8fc/screenshot/1561624120_1/pc0_1pH6xgblT.jpg.q_70.jpg,板楼,0,70,七星区,一梯三户,65,https://gl.lianjia.com/ershoufang/105102586266.html,精装
仓山区火车南站,171,26901,福州,2019-8,东南,暂无数据,三江城,高楼层 (共27层),3室1厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/f203e5071061ee2ab817a1d62f9ad19d/screenshot/1556506485_6/pc0_jCp7XNmB0.jpg.q_70.jpg,暂无数据,0,70,仓山区,一梯五户,460,https://fz.lianjia.com/ershoufang/105102795690.html,其他
晋安区五四北,142,24578,福州,2019-8,东南,有,国际公园长岛区,低楼层 (共22层),4室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/11e236e7170ff732ea28bd5ec9a93048/screenshot/1554529550_0/pc0_1CFoSuINP.jpg.q_70.jpg,板楼,0,70,晋安区,两梯三户,349,https://fz.lianjia.com/ershoufang/105102804690.html,精装
